Longitude,Latitude,Value
37.610547,55.470562,74539
37.547613,55.67699,269526
37.822615,56.06507,83750
37.61128,55.765105,416339
37.583525,55.740694,355263
37.505535,55.537762,157397
37.830768,56.048626,18015
37.412991,55.887648,128889
37.259888,55.67486,135288
37.292631,55.685091,105417
37.452318,55.883808,150000
37.478696,55.894463,143233
37.481319,55.769729,293594
37.470229,55.68043,397778
37.486925,55.150146,72165
37.497029,55.25091,65000
37.274616,55.834109,124417
37.661526,55.549916,97834
36.985152,56.188299,79688
38.498282,55.851855,52967
38.437917,55.777025,69360
38.669303,55.77826,48276
39.052461,55.368038,43396
38.76618,55.250041,41168
38.587396,55.86878,45593
38.478312,55.802486,72308
37.140554,55.825878,69431
37.139832,55.826945,88442
37.09755,55.822465,104348
36.852663,55.742191,85040
37.394973,55.682986,208957
37.718532,55.539194,110078
37.954907,55.708484,118345
37.766751,55.641555,171485
37.583829,55.823872,228125
37.792452,55.798723,330000
37.513874,55.778249,190731
37.521909,55.851638,207946
37.415614,55.757518,215528
37.711802,55.793408,184815
37.553812,55.610117,180520
37.45503,55.826163,210977
37.599487,55.642131,188230
37.656433,55.816787,220345
37.664791,55.893564,153314
37.695831,55.872266,185714
37.819342,55.700136,173148
37.474366,55.66368,230900
37.745728,55.700402,180702
37.766516,55.681402,168446
37.64867,55.624783,208333
37.550217,55.697049,260150
37.813502,55.920408,94761
37.799265,55.928271,94828
37.865733,55.91835,102132
37.969796,55.815551,83596
37.426889,55.743684,200821
37.66542,55.721361,267742
37.401298,55.81816,196888
37.851951,55.688798,180556
37.561848,55.438906,121805
37.537907,55.475139,103182
37.660888,55.740102,369383
37.662924,55.742385,233766
37.36806,55.591558,140644
37.583602,55.723682,1282954
37.582151,55.755482,411648
37.564368,55.474406,100287
37.520297,55.532369,141892
37.856746,56.048663,64706
37.482476,55.766365,218057
37.543121,55.74265,289079
37.145937,55.988599,134100
37.172956,55.992794,120896
37.39058,55.906587,132646
37.080198,55.551662,52353
37.409367,55.886478,130533
37.366902,55.817755,128743
37.403214,55.907809,141585
37.283706,55.832176,117862
37.611052,55.736595,2001744
37.686435,55.774994,221579
37.51614,55.363458,103294
37.964221,55.764416,90164
37.483459,55.418405,100017
36.866133,55.910156,89262
37.448421,55.827757,198930
38.245768,55.578089,92657
38.436336,55.769264,62500
38.449057,55.889818,50039
38.673225,55.325042,75472
38.974815,55.812404,40078
37.732039,55.608756,212476
37.748342,55.65106,153063
37.493123,55.776893,233333
37.828574,55.823761,154541
37.832821,55.815329,148011
37.727552,55.794305,251111
37.516831,55.886939,162767
37.399885,55.851842,87719
37.735593,55.78144,176923
37.527794,55.834152,181380
37.423404,55.722556,204839
37.579652,55.679563,233333
37.577141,55.682254,295301
37.705593,55.867713,165200
37.618706,55.643478,198076
37.782315,55.722111,162651
37.833874,55.764814,168854
37.78184,55.664967,157723
37.757822,55.675664,181089
37.760454,55.668438,212212
37.669677,55.595433,135318
37.865552,55.921073,100550
37.929429,55.803362,89815
38.019055,55.747614,91590
37.976511,55.795125,77601
37.931045,56.085359,65784
37.764426,55.435961,105948
37.397764,55.817926,193530
37.88989,55.692544,118241
37.873481,55.676323,115958
37.917006,55.682816,126571
37.685001,55.514389,64014
38.106764,55.634863,75000
37.545587,55.412018,115116
37.401743,55.798302,197512
37.453164,55.760151,736800
37.620017,55.714086,247202
37.590753,55.757614,1710282
37.565453,55.501122,105141
37.529091,55.535065,163865
37.907158,55.968559,67750
37.814067,55.922526,122807
37.879676,55.677693,108542
37.541965,55.75724,368683
38.197606,55.872348,78961
37.393727,55.906579,120855
37.032861,55.601322,96789
37.266216,55.934863,212289
37.409345,55.905538,126035
37.200852,55.690783,84245
37.634334,55.76204,523108
37.324364,55.836349,154441
37.465912,56.008096,106250
38.014994,55.739844,107119
38.479137,55.449174,53632
38.449609,55.774231,64786
38.820561,55.326173,23055
39.003062,55.820407,52393
38.960162,55.814688,51909
38.850743,55.746281,42063
38.678338,55.322265,48825
37.496218,55.541333,144863
37.414445,55.917373,136152
36.851825,55.74239,97349
37.849571,55.562167,83533
37.915529,55.967587,74444
37.633005,55.680245,232828
37.514135,55.877622,169528
37.61436,55.866142,189143
37.754162,55.631633,186455
37.77198,55.641363,156982
37.489382,55.830323,174829
37.566663,55.808043,201343
37.531718,55.807855,236096
37.754185,55.619485,154209
37.744394,55.651514,193533
37.489391,55.777905,278958
37.489986,55.884858,165808
37.456318,55.796403,201698
37.587012,55.782752,274374
37.454942,55.713153,168889
37.48528,55.838925,224138
37.499326,55.751327,174507
37.528785,55.736054,292178
37.626042,55.896204,182222
37.567102,55.720579,356117
37.569466,55.686463,242303
37.514767,55.704554,478961
37.741744,55.918276,116667
37.78524,55.922292,106861
37.480905,55.714943,888446
37.847999,56.01555,78349
37.956713,55.800833,109511
37.863432,55.746864,163985
37.573514,55.819097,282616
37.866333,55.68483,115452
37.871399,55.821832,109311
37.63017,55.731894,274468
37.264815,55.50864,85222
37.593336,55.733076,392956
37.587703,55.569723,203284
37.557336,55.546745,218414
37.557842,55.758241,365517
37.596152,55.750789,544444
37.922137,55.824778,92857
37.541235,55.432401,115219
37.270411,55.674999,138215
37.161179,55.981617,130719
37.843865,55.698156,209141
37.157401,55.978566,145503
37.400558,55.906887,151294
37.379099,55.840864,194822
37.481288,56.013138,121212
37.372919,55.588647,128928
37.469326,55.710523,524049
37.496262,55.250996,67380
37.662002,55.718197,208283
36.962686,56.198315,65517
38.762245,55.081363,54386
38.440734,55.80198,51308
38.480431,55.831868,34053
38.448644,55.885516,54412
39.067628,55.364026,52381
39.05593,55.365482,45349
38.701239,55.32149,41364
38.449841,55.884187,49749
38.679379,55.321126,77027
38.481669,55.446825,43469
38.247199,55.578737,84270
38.654911,55.317813,52556
38.969098,55.805992,51509
38.431074,55.766555,73075
37.572601,55.817144,289930
37.762258,55.450073,98605
38.003654,55.923721,81442
37.473263,55.901908,146581
36.980444,55.51267,92243
37.241457,55.775819,103541
37.58481,55.905375,181851
37.502232,55.851281,185295
37.759371,55.649829,178396
37.585452,55.89481,202846
37.528035,55.811769,215136
37.790585,55.809385,191826
37.516461,55.87598,196970
37.501004,55.860565,188052
37.622339,55.798203,198276
37.541099,55.597377,166786
37.509103,55.710892,282372
37.469636,55.82818,618814
37.455248,55.678374,188243
37.475652,55.663739,248494
37.474057,55.631428,138380
37.673324,55.678619,201585
37.965363,55.813338,112368
37.977601,55.799119,83444
38.012506,55.744686,111307
37.852159,55.755265,137238
37.505834,55.805411,227273
37.907867,55.9786,71429
37.489237,55.737535,280000
37.645988,55.776645,246417
38.104856,55.603468,73948
38.21014,55.585184,76449
38.078531,55.625031,37547
37.534349,55.371736,90032
37.555529,55.781849,228037
37.636043,55.742664,314208
37.615165,55.7112,245902
37.563056,55.725522,342992
37.597759,55.772298,330038
37.722522,55.546145,113505
37.534773,55.776299,244231
37.862257,55.687873,163509
37.551495,55.746858,328380
37.34806,55.652505,183627
37.306037,55.491591,107453
37.304987,55.946241,97615
37.390526,55.904917,129761
37.426964,55.878639,137097
38.024982,55.727643,79545
37.853457,55.759345,118527
37.365539,55.811075,111588
37.513686,55.937562,122571
37.578623,55.611498,236333
38.138297,55.896787,76951
37.579313,55.687647,313333
37.883484,55.738413,149198
37.871298,55.750373,175002
37.615989,55.530148,115937
36.972835,56.189232,76613
38.137181,56.121356,58536
38.418905,56.117555,49546
38.402229,55.836087,58009
38.441602,55.839789,63793
38.445126,55.458289,54545
38.439313,55.789161,74227
38.446279,55.768829,56756
38.364563,55.502392,68605
38.949385,55.710138,41797
38.338871,55.724461,59356
38.964473,55.814879,51683
38.430192,55.767334,85131
38.446863,55.772207,67477
38.475475,55.80548,54059
37.71096,55.799774,313333
37.422951,55.653413,153590
36.996488,55.804371,115517
37.959971,55.797831,119810
37.949815,55.702224,122364
37.53803,55.891281,173332
37.510448,55.87458,183710
37.712077,55.612515,167797
37.598698,55.866778,170021
37.790195,55.808913,178813
37.536989,55.864387,165929
37.825978,55.800686,164041
37.556987,55.873022,196366
37.538923,55.863845,195242
37.420693,55.738003,210526
37.526313,55.638385,177196
37.749582,55.696214,146528
37.484606,55.687425,213093
37.450486,55.672071,184202
37.664065,55.837698,161173
37.656059,55.678106,202500
37.844685,55.904609,86246
38.113544,56.100496,65206
37.627236,55.669807,171799
37.959341,55.754321,98343
37.589984,55.787247,298280
37.857172,55.646613,93860
38.067325,55.623987,82202
37.562485,55.400401,94229
37.571467,55.508887,169355
37.294326,55.475964,131718
37.601573,55.769389,542038
37.601689,55.74178,405708
37.588552,55.742233,1789138
37.707541,55.542058,123299
37.527553,55.777985,202618
37.669385,55.725926,222281
38.093968,55.594893,102778
37.419067,55.883007,118957
37.94326,55.745816,100000
37.489565,55.952973,135545
37.57544,55.710036,940060
38.051093,55.809016,106830
36.857265,55.757606,51370
37.328457,55.705585,124577
38.800097,55.078547,51591
38.234203,55.572608,93168
38.744154,55.273034,39854
38.76589,55.262974,37500
38.974696,55.801909,58502
38.77692,55.885481,45000
37.934666,55.700359,144367
37.496155,55.546748,172313
37.707619,55.474075,109926
37.245488,55.813885,132989
37.704567,55.645678,148387
37.748108,55.607489,156673
37.494343,55.844289,220930
37.571465,55.840802,176316
37.587314,55.829382,209019
37.770567,55.651733,175843
37.791704,55.821286,161448
37.534074,55.892393,175000
37.694557,55.816654,207566
37.485571,55.869156,191339
37.499015,55.854335,184656
37.78036,55.788907,240293
37.739715,55.719488,152492
37.751375,55.710147,189474
37.409638,55.737046,179250
37.418609,55.73327,192308
37.793941,55.74934,178173
37.454162,55.723265,254427
37.546926,55.682533,205020
37.596861,55.683268,190000
37.573328,55.654402,186899
37.512257,55.598728,152024
37.543844,55.63872,194132
37.608918,55.67831,197418
37.802339,55.757834,137179
37.720126,55.729947,151786
37.801145,55.719686,199107
37.49313,55.820586,235935
37.651043,55.623803,195944
37.726467,55.689169,190383
37.759204,55.920539,124106
37.685306,55.582067,159517
37.674929,55.583599,167217
37.974189,55.748575,96509
37.431911,55.73612,264700
37.972001,55.92385,99878
37.889287,55.69913,151212
37.747713,55.91948,130160
37.876503,55.669073,114438
38.120318,55.594006,92447
38.204866,55.5921,88106
37.520371,55.795708,245714
37.996792,55.646381,66811
37.537419,55.422204,82787
37.487392,55.427144,97049
37.600878,55.709252,194070
37.530421,55.546783,161633
37.595576,55.734606,501818
37.856691,56.058235,42386
37.510069,55.540676,140398
37.855787,55.659132,127730
37.530191,55.361046,100683
37.550469,55.447363,106129
37.408167,55.658136,201302
38.204427,55.593362,77582
37.072349,55.554684,89655
37.010724,55.64196,73235
37.088291,55.818495,90594
37.488241,55.947164,128583
37.382075,55.837591,164474
38.051261,55.810585,91523
37.466806,55.168344,72407
37.475855,55.152843,86466
37.516431,55.306971,80000
37.502357,55.25631,52647
38.003311,55.925343,96079
37.373645,55.894787,159091
37.749122,55.924482,138611
36.914657,55.497824,105714
37.641112,55.856351,230988
37.484329,55.824811,567601
38.107955,55.104464,49360
38.784927,55.871066,40459
38.746969,55.06281,68117
38.23627,55.570072,85714
37.398827,55.641004,174511
37.365102,55.602258,168527
37.6013,55.590001,244833
37.36542,55.598489,142094
37.866429,55.554551,75991
37.618057,55.853568,189955
37.74865,55.618332,206022
37.586645,55.830878,195804
37.496282,55.813323,231667
37.563195,55.888165,163212
37.408444,55.812878,200318
37.596293,55.611487,186000
37.79685,55.751801,172769
37.534602,55.616645,162811
37.452728,55.831528,186589
37.56709,55.660866,222268
37.515088,55.634782,240909
37.648787,55.825398,202381
37.532092,55.678208,252124
37.825883,55.698634,145700
37.816231,55.70282,165278
37.8252,55.756313,187808
37.756534,55.675067,172260
37.662895,55.620172,197980
37.532195,55.726348,286765
37.865326,55.916122,95536
37.966798,55.828223,90596
38.040165,55.95844,70968
38.045565,55.952372,67224
37.662489,55.714263,193333
37.929441,56.084057,54098
37.955437,55.971351,90000
37.89765,55.661776,122587
38.203484,55.568591,77636
37.537104,55.376803,103425
37.539293,55.423881,88776
37.735479,55.606422,171852
37.558168,55.50433,137481
37.53676,55.379743,103010
37.620958,55.733334,754585
37.278392,55.721866,155280
37.805788,55.968031,69388
37.515602,55.534742,142765
37.54818,55.745485,351475
38.040515,55.608433,36861
37.416676,55.653007,200976
37.235047,56.034567,66444
37.430014,55.886972,139421
37.858623,55.735514,149247
37.956488,55.828993,97749
37.940999,55.807703,101754
37.160637,55.599068,110606
37.437924,55.889252,105715
37.343061,55.642461,163628
37.304324,55.687479,133557
37.194963,55.843174,103808
37.579485,55.504047,143555
37.485351,55.945256,148485
37.172814,55.848812,105935
37.154179,55.537316,90133
37.717955,55.690461,180358
37.949122,55.82529,85616
37.46671,55.154085,72805
37.24954,55.675954,114124
37.534339,55.50496,137688
37.330666,55.638633,177777
38.19744,55.564999,93259
36.974517,56.183972,75799
36.979314,56.184173,69242
36.996512,56.182398,61765
37.502901,56.129637,87722
38.442403,55.798671,59645
38.227948,55.570009,97456
38.676168,55.780782,74150
38.675285,55.777435,76615
38.232518,55.921104,36843
38.956549,55.815714,45833
38.670022,55.777162,55925
38.750502,55.276176,46367
37.52432,55.96055,117975
37.827394,55.936084,85019
37.328121,55.906126,86636
37.6755,55.96313,81912
37.543204,55.868455,167270
37.518998,55.830059,203284
37.518083,55.810777,235766
37.793931,55.821828,163642
37.82373,55.8024,188889
37.577248,55.78755,213860
37.759069,55.742301,159311
37.438121,55.733012,185507
37.416603,55.732662,174286
37.680771,55.786057,215588
37.567031,55.655505,229000
37.626374,55.898069,142794
37.578791,55.703855,233274
37.597983,55.713929,272279
37.488518,55.621094,151076
37.781813,55.707707,199365
37.667465,55.597975,175758
37.72148,55.675993,162903
37.794086,55.62979,148750
38.034573,55.746675,89867
37.394741,55.816709,196272
37.909938,55.969084,104545
37.946978,55.670134,108478
37.883946,55.681819,145161
37.900329,55.584311,107865
38.005149,55.62309,96432
37.567893,55.484976,88867
37.392265,55.799405,211177
37.628922,55.770521,500000
37.331166,55.509091,149100
37.587975,55.570087,210815
37.859523,56.058615,61596
37.521568,55.547104,154532
37.965702,55.818903,98705
37.51387,55.527694,158660
37.544337,55.418547,82258
37.873363,55.679478,124766
37.529269,55.738256,268942
37.552356,55.741042,483746
37.771087,55.421926,106410
37.367546,55.642339,156471
37.026513,55.70094,98936
37.332978,55.947507,111538
37.425351,56.019376,68966
37.35024,55.815499,133550
37.49781,55.9481,143243
37.46656,55.730623,270574
37.419143,56.019626,91556
37.639758,55.878803,193740
37.83256,56.004694,82983
38.051781,55.809095,91605
37.996572,55.743627,96964
37.347609,55.946613,113215
38.769406,55.093307,52383
38.424373,55.80995,51613
38.436744,55.77364,58626
38.766448,55.247063,40000
38.585164,55.860939,48387
37.711137,55.918838,113103
37.718894,55.539957,124742
37.673344,55.962282,97884
37.327443,55.908471,84940
37.61011,55.857463,155231
37.540263,55.837793,202233
37.737042,55.61647,187235
37.594082,55.884753,184444
37.798019,55.802443,193068
37.612497,55.870698,178218
37.521718,55.876179,160000
37.567788,55.844874,170339
37.634011,55.802665,222353
37.643684,55.812458,240308
37.536482,55.673284,312500
37.643061,55.870259,197611
37.576911,55.665406,207238
37.647624,55.892681,195493
37.574617,55.696505,186275
37.576279,55.712567,516645
37.794369,55.697177,152830
37.791102,55.711663,202147
37.810071,55.748558,181818
37.554344,55.689961,316815
37.755855,55.915067,116843
37.758384,55.925354,128476
37.786687,55.923758,116667
37.845434,56.017086,88723
37.712949,55.894916,107440
37.772989,55.43403,69841
37.896589,55.70268,129232
37.70956,55.896461,128447
37.543458,55.382201,101955
37.677438,55.753702,208858
37.535133,55.540055,182836
37.614725,55.760559,399716
37.826019,56.007619,75000
37.543657,55.416221,76724
37.915625,55.686417,108450
37.909912,55.743917,107856
37.324092,55.696997,134483
38.121826,55.594247,106543
37.998262,55.675663,94489
37.849268,55.701961,154900
37.861021,55.996819,86191
37.412651,55.839629,128205
37.390458,55.857844,137107
37.578327,55.501283,140146
37.087933,55.817065,91097
37.987708,55.748753,97490
37.366889,55.593166,143752
36.867211,55.911283,108741
36.979049,55.509868,99795
37.498343,55.250762,79114
37.852707,55.563114,111981
37.718993,55.53855,109793
37.327353,55.642126,178761
36.964832,56.193904,80089
37.938276,56.144753,51283
37.924038,56.140072,74217
39.041578,55.366817,33333
38.976593,55.802,64137
38.44941,55.780099,49231
37.798784,55.914878,115939
38.117851,56.098502,55077
37.777253,55.503641,87165
37.342653,55.816405,187114
37.932837,55.700002,136481
37.997752,55.663,104951
37.753154,55.652217,164446
37.713569,55.644677,169608
37.808008,55.824304,184211
37.452445,55.782723,200000
37.825186,55.816455,181053
37.410332,55.860377,183898
37.622562,55.795127,211538
37.454079,55.802775,219439
37.711995,55.773573,194357
37.767446,55.743802,160125
37.432184,55.724091,246554
37.505681,55.625864,177390
37.520279,55.664782,224388
37.525762,55.664007,216614
37.690874,55.884134,196041
37.49714,55.64506,225388
37.709465,55.876774,159050
37.665437,55.821334,194118
37.662807,55.830404,207048
37.773184,55.755659,197917
37.759698,55.676711,189440
37.503969,55.702351,346835
37.858173,55.923031,80212
37.931295,55.800936,91111
37.92695,55.794939,85625
37.659852,55.831162,230000
37.866068,55.762595,149762
37.871457,55.688018,132834
37.849052,55.623085,97512
37.840364,55.415798,81026
38.101828,55.600849,100000
37.853702,55.742176,197436
38.08817,55.811764,69663
37.66338,55.75111,186899
37.631456,55.767804,573295
38.129066,55.591105,108469
37.96883,55.828793,75881
37.9161,55.686849,131297
37.53528,55.375793,109524
37.36716,55.650077,183558
37.289756,55.682322,149276
37.193778,55.977925,127976
38.197086,55.838522,48438
37.485579,56.000842,113516
37.289667,55.670944,129000
37.321968,55.815258,124740
37.157226,55.83829,103401
37.357608,55.843925,254000
37.556258,55.865667,211375
37.479979,55.154896,87211
37.486031,55.144738,69081
37.920208,55.705087,141333
37.920464,55.702227,146779
37.359476,55.605363,153047
37.326144,55.639143,163777
37.937439,55.836536,92243
37.359041,55.599995,150825
37.961636,55.743047,100367
37.377574,55.771098,181384
36.963368,56.195764,66850
38.099199,55.030206,49427
38.857309,55.053601,52747
38.442725,55.886985,38409
38.785991,55.873925,47311
39.031498,55.393633,45830
38.761574,55.079833,68750
38.976496,55.800703,62902
37.398031,55.872653,112135
37.396864,55.519601,132677
38.805307,55.077303,62088
37.983375,55.610137,89298
37.413039,55.633546,158909
37.850486,55.917021,95982
37.473875,55.425105,65343
37.604451,55.891193,142857
37.492527,55.84713,173293
37.716063,55.603966,191312
37.565463,55.825794,248353
37.401874,55.815632,192805
37.733499,55.776341,156980
37.718125,55.802991,215833
37.424013,55.739512,232432
37.686642,55.855965,169278
37.571387,55.689026,262500
37.595921,55.645637,222222
37.608385,55.647734,276527
37.494582,55.619444,204346
37.677307,55.738052,208248
37.831956,55.778703,155599
37.811641,55.70183,175641
37.810826,55.700227,148923
37.54497,55.674813,406249
37.772527,55.67777,176942
37.66108,55.677612,180182
37.577749,55.705346,256506
37.754476,55.912931,109533
37.845428,55.924101,97280
37.850411,56.015364,100318
37.969833,55.816719,101694
37.661559,55.713948,173846
37.662585,55.721145,249465
37.75206,55.912629,117037
37.631497,55.717444,270119
37.933237,55.970228,61440
38.094468,55.605282,83744
38.128644,55.601086,96739
37.532235,55.418946,102339
37.471238,55.710266,307689
37.353791,55.597087,149743
37.649906,55.761382,322535
37.571176,55.576846,162821
37.580653,55.754943,308519
37.632664,55.724978,250905
37.590794,55.76642,359901
37.837795,55.626746,77333
37.255647,55.687887,116638
37.229764,56.042196,91746
38.121872,55.598349,80952
37.885229,55.716321,148308
37.383557,55.840036,177160
37.961716,55.131982,63265
37.423638,55.741572,221090
37.464264,55.905485,147836
37.374338,56.077182,82303
36.920507,55.499889,64063
37.26753,55.884121,110824
36.968503,56.19022,37198
38.917992,55.631294,32521
38.856563,55.096704,40909
38.259103,55.556006,64116
39.05663,55.370756,45217
38.713092,55.339887,42776
39.081792,55.299275,37143
38.738192,55.27188,40476
38.678316,55.321389,52728
38.243451,55.580964,95606
38.439779,55.797526,52119
37.535148,55.449491,67982
37.834263,55.280643,67730
37.59237,55.639579,227273
37.837039,55.278821,64422
37.936423,55.69852,139197
38.757912,55.063421,77980
37.769391,55.634279,165610
37.704009,55.611606,174060
37.518418,55.82079,207576
37.765078,55.649194,158020
37.574517,55.806452,224364
37.739633,55.628669,167925
37.809627,55.823604,194286
37.710789,55.733072,191455
37.502372,55.746147,183390
37.508995,55.704011,234043
37.512244,55.627905,211907
37.488233,55.654372,198712
37.646094,55.879335,178294
37.395555,55.801668,202195
37.804529,55.719251,159821
37.528189,55.677184,253134
37.77827,55.754768,187097
37.749998,55.679648,182214
37.774139,55.680905,161707
37.580496,55.681845,249767
37.490923,55.685122,347899
37.651313,55.678104,202338
37.752662,55.925194,105556
37.435366,55.725867,189332
37.939938,55.795332,105103
37.980631,55.801096,84444
37.706017,55.659488,131616
37.682471,55.633602,170213
37.969069,55.923181,63180
37.687395,55.676926,222449
37.701904,55.554567,100716
37.901248,55.700125,112546
37.872511,55.684706,113750
37.904923,55.65823,93187
37.577345,55.79559,207294
38.132285,55.590348,91782
38.211773,55.589008,77273
37.868102,55.753115,156146
37.534544,55.37339,113075
37.600132,55.708903,244956
37.622068,55.732797,851291
37.556717,55.550612,164120
37.588935,55.752996,341758
37.524774,55.543571,177843
37.600776,55.740613,1154670
37.909775,55.965607,59124
37.857434,56.002956,98950
37.770137,55.429838,110795
38.119244,55.629327,63929
37.270257,55.682111,123529
37.882205,55.710212,188272
37.502961,55.958773,88475
37.511858,55.668691,416969
37.462558,55.819722,316780
38.053254,55.810364,77786
37.476022,55.157723,84373
37.185061,55.856744,87959
37.400301,55.697035,375985
38.272533,55.42323,64615
38.435285,55.807404,66097
38.710602,55.771323,49175
38.4448,55.861923,70936
38.199767,55.573904,89721
37.610394,55.860132,184741
37.486722,55.872651,216780
37.701057,55.613347,193954
37.755433,55.610681,170248
37.775474,55.654482,166957
37.712239,55.651448,159665
37.793269,55.794812,186667
37.432844,55.825559,206977
37.428751,55.851119,154545
37.480171,55.799913,213158
37.680061,55.864109,180000
37.632874,55.895253,164774
37.475482,55.670264,267572
37.776598,55.70706,203226
37.774534,55.679521,169161
37.820605,55.738858,174068
37.709571,55.904861,99334
37.813149,55.914216,88385
37.812576,55.917354,107434
37.852539,55.932031,89700
37.639398,55.769341,495935
38.152338,55.895883,51392
37.87673,55.67843,117949
38.141904,55.588853,104252
37.565421,55.476005,88036
37.546078,55.547085,183971
37.499461,55.543938,293367
37.848233,56.012588,109151
37.551303,55.747946,345455
37.897093,55.701259,109927
37.47995,56.026339,125349
37.254873,55.683587,100065
37.473039,55.890655,119178
37.469717,55.679125,354081
37.34337,55.649074,180300
37.180791,55.667988,86761
37.979577,55.941356,88690
38.049718,55.808858,83000
37.610258,55.409907,87273
38.381807,56.007547,77000
39.075917,55.397766,32874
38.446457,55.790607,50938
38.44821,55.773342,51542
38.45566,55.774334,54839
38.99688,55.799077,41384
38.648673,55.771249,73750
38.437784,55.784035,48000
38.98372,55.814122,54952
38.752888,55.273217,51015
37.797796,55.93003,113700
37.860698,55.905188,98223
37.26358,55.618756,157209
37.743106,55.724775,220638
38.029338,55.739842,90241
37.635752,55.848133,324493
37.810715,55.560197,116350
37.622854,55.853114,213279
37.432324,55.168945,55563
37.73449,55.648088,155344
37.518855,55.824987,198780
37.513,55.806763,246875
37.595816,55.886332,158773
37.827213,55.81629,151033
37.605225,55.853754,218447
37.529024,55.773737,232392
37.411771,55.857359,184482
37.425527,55.863905,183044
37.543385,55.774545,222105
37.684386,55.79473,248031
37.454862,55.711782,228684
37.466194,55.733648,235754
37.653327,55.854035,207608
37.563742,55.672472,168182
37.564936,55.657889,193617
37.66254,55.823842,221154
37.556215,55.667634,339269
37.810071,55.724466,145614
37.776906,55.757616,163244
37.509983,55.695752,250981
37.7496,55.912078,120045
37.957825,55.800636,76667
37.666066,55.718139,176250
37.872088,55.949136,96419
37.84802,55.987846,65882
37.784197,55.79708,177112
38.20144,55.58995,89323
38.211295,55.576588,74731
37.53432,55.370073,97008
37.57693,55.419863,92459
37.530807,55.417121,89728
37.474867,55.574062,164835
37.515271,55.527305,125000
37.556671,55.496086,216667
38.190714,55.873042,56452
38.086879,55.59977,97368
38.08591,55.597096,97803
37.861363,55.747364,159669
37.716477,55.899079,128714
37.938405,55.975373,85376
37.54902,55.472545,125463
37.321536,55.702494,116776
37.469506,55.89072,181503
37.858315,55.964709,92745
37.406768,55.899046,148936
38.554105,55.952764,38173
37.347337,56.193666,43478
39.049933,55.369152,34903
38.657295,55.316967,52397
39.066339,55.364033,44546
38.774657,55.077744,65424
38.735797,55.269334,36781
38.966229,55.813474,52808
38.662222,55.769869,49857
38.218383,55.581254,86551
37.986228,55.604702,89608
37.911147,55.683477,99065
37.718271,55.625812,170454
37.367392,55.511208,158149
37.391373,55.876924,126436
37.74537,55.629688,179555
37.492239,55.791526,205128
37.477119,55.790806,198438
37.55954,55.890655,152136
37.7172,55.805006,238283
37.550188,55.876221,191178
37.571909,55.7894,202741
37.800351,55.792403,212812
37.741548,55.761853,152041
37.694684,55.784462,329413
37.689858,55.798311,202326
37.493852,55.743804,227273
37.5213,55.753081,266667
37.548064,55.746395,318750
37.54336,55.681557,209615
37.582832,55.611308,180239
37.506694,55.706009,349836
37.810298,55.715239,165100
37.621975,55.717298,233581
37.567285,55.81194,240278
37.823902,55.705026,162493
37.727069,55.690022,182213
37.819121,55.913765,92286
37.840286,55.930561,100495
37.96755,55.794151,89409
37.759428,55.440042,83144
37.774089,55.424743,94318
37.73012,55.898543,117008
37.892609,55.7041,121208
37.691276,55.775036,283143
37.844914,55.63687,109968
37.842578,55.632355,119355
37.625217,55.720657,256757
38.077315,55.622446,58730
38.031132,55.956079,64662
37.518341,55.427336,106075
37.566194,55.476209,90625
37.580925,55.740804,1016368
37.70365,55.554376,117254
37.857433,55.681268,166174
38.022168,55.738912,94667
37.991852,55.746261,99762
37.388646,55.908856,180595
37.393549,55.690579,101973
37.493085,55.73716,382430
37.675927,55.628343,173611
37.306479,55.497713,139441
38.021974,55.730368,107065
37.857933,55.630552,131282
37.537411,55.097447,50000
38.433561,55.81126,78552
38.961138,55.70528,44821
37.719431,55.676493,184444
37.487393,55.54357,163763
37.594752,55.740032,513387
37.280167,55.243039,44279
37.613021,55.858395,186770
37.754325,55.615328,201228
37.570629,55.891882,162146
37.818051,55.804373,185633
37.569983,55.771644,296875
37.726136,55.812046,227872
37.510659,55.710968,320853
37.493874,55.697638,192222
37.491637,55.673648,193875
37.598448,55.687349,240000
37.58379,55.660401,214002
37.527489,55.825554,173684
37.538617,55.642024,187359
37.532563,55.731461,226798
37.663088,55.835791,181139
37.786995,55.764259,181315
37.702354,55.745349,210040
37.677435,55.741296,268347
37.829717,55.727003,183949
37.823901,55.747504,170000
37.535836,55.687546,280662
37.788459,55.670162,166680
37.720095,55.683103,174456
37.854285,56.004165,100572
37.658606,55.702622,262389
38.026874,55.743161,101256
38.138405,55.902144,50178
37.773519,55.376352,82540
37.716421,55.906014,79369
37.866632,55.916239,103240
37.612628,55.803258,224040
37.910206,55.666187,97823
37.949634,55.670871,73684
37.590812,55.792638,241080
37.867436,55.692473,116297
37.90247,55.572817,96260
37.639986,55.777544,306624
37.563295,55.400383,85556
37.520225,55.421038,100000
37.530808,55.511741,187243
37.663696,55.737406,290010
37.613297,55.771349,277537
37.590441,55.757225,611111
37.579241,55.763371,298571
37.333196,55.696905,124969
37.927618,55.681307,141591
37.270866,55.43118,109292
37.337905,55.495133,157360
37.850188,55.737882,157662
37.023367,55.627439,71875
37.26972,55.974143,74106
37.424975,55.891936,161680
37.445495,55.895941,131818
37.220204,55.773397,93531
37.936287,55.966879,87774
37.865238,55.99774,116038
37.72674,55.922452,105432
